record_id,agency,category,brand_exact,product_exact,agency_status_exact,certification_or_symbol,certification_recorded,symbol_required_for_approval,physical_symbol_independently_observed,in_list_1_approved_only_when_bearing_symbol,in_list_2,in_list_3,in_list_4,conditions_exact,plain_language_explanation,official_source_url,source_location,checked_date,verification_status
STARK-item-1LIJRCIU,STAR-K,Beer,Jailbreak Brewing Co.,Cafe In Brussels,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1LIJRCIU,"STAR-K all_liquor listing, item block item-1LIJRCIU (imported row index 1257)",2026-08-11,verified_against_current_official_source
STARK-item-2VFC7DCM,STAR-K,Beer,Jailbreak Brewing Co.,Café Kavorka,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2VFC7DCM,"STAR-K all_liquor listing, item block item-2VFC7DCM (imported row index 1258)",2026-08-11,verified_against_current_official_source
STARK-item-35D7MF7E,STAR-K,Beer,Jailbreak Brewing Co.,CarnEVIL,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-35D7MF7E,"STAR-K all_liquor listing, item block item-35D7MF7E (imported row index 1259)",2026-08-11,verified_against_current_official_source
STARK-item-RSI8LO47,STAR-K,Beer,Jailbreak Brewing Co.,Carrot Cake Conspiracy,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RSI8LO47,"STAR-K all_liquor listing, item block item-RSI8LO47 (imported row index 1260)",2026-08-11,verified_against_current_official_source
STARK-item-S3G11QXY,STAR-K,Beer,Jailbreak Brewing Co.,Chairy,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-S3G11QXY,"STAR-K all_liquor listing, item block item-S3G11QXY (imported row index 1261)",2026-08-11,verified_against_current_official_source
STARK-item-TCEUFSRQ,STAR-K,Beer,Jailbreak Brewing Co.,Christoph's Waltz,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TCEUFSRQ,"STAR-K all_liquor listing, item block item-TCEUFSRQ (imported row index 1262)",2026-08-11,verified_against_current_official_source
STARK-item-VLCNUULI,STAR-K,Beer,Jailbreak Brewing Co.,Citra Lady Friend,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VLCNUULI,"STAR-K all_liquor listing, item block item-VLCNUULI (imported row index 1263)",2026-08-11,verified_against_current_official_source
STARK-item-WVAG0WEA,STAR-K,Beer,Jailbreak Brewing Co.,Clearly Righteous IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-WVAG0WEA,"STAR-K all_liquor listing, item block item-WVAG0WEA (imported row index 1264)",2026-08-11,verified_against_current_official_source
STARK-item-X68AOX93,STAR-K,Beer,Jailbreak Brewing Co.,Crabtown Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-X68AOX93,"STAR-K all_liquor listing, item block item-X68AOX93 (imported row index 1265)",2026-08-11,verified_against_current_official_source
STARK-item-ZF644Z3U,STAR-K,Beer,Jailbreak Brewing Co.,Cream Cycle,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZF644Z3U,"STAR-K all_liquor listing, item block item-ZF644Z3U (imported row index 1266)",2026-08-11,verified_against_current_official_source
STARK-item-1P4XI2WM,STAR-K,Beer,Jailbreak Brewing Co.,Cucumber Saison,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1P4XI2WM,"STAR-K all_liquor listing, item block item-1P4XI2WM (imported row index 1267)",2026-08-11,verified_against_current_official_source
STARK-item-2Z2QX4QE,STAR-K,Beer,Jailbreak Brewing Co.,Czech Amber Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2Z2QX4QE,"STAR-K all_liquor listing, item block item-2Z2QX4QE (imported row index 1268)",2026-08-11,verified_against_current_official_source
STARK-item-30ZJC6J7,STAR-K,Beer,Jailbreak Brewing Co.,Czech Golden Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-30ZJC6J7,"STAR-K all_liquor listing, item block item-30ZJC6J7 (imported row index 1269)",2026-08-11,verified_against_current_official_source
STARK-item-RW5KCEHY,STAR-K,Beer,Jailbreak Brewing Co.,Czech the Technique,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RW5KCEHY,"STAR-K all_liquor listing, item block item-RW5KCEHY (imported row index 1270)",2026-08-11,verified_against_current_official_source
STARK-item-S73ERFBQ,STAR-K,Beer,Jailbreak Brewing Co.,Darkly Righteous Black IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-S73ERFBQ,"STAR-K all_liquor listing, item block item-S73ERFBQ (imported row index 1271)",2026-08-11,verified_against_current_official_source
STARK-item-UGZ87H6I,STAR-K,Beer,Jailbreak Brewing Co.,Desserted - Chocolate Coconut Porter,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UGZ87H6I,"STAR-K all_liquor listing, item block item-UGZ87H6I (imported row index 1272)",2026-08-11,verified_against_current_official_source
STARK-item-VQX2LJYA,STAR-K,Beer,Jailbreak Brewing Co.,Dew Right,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VQX2LJYA,"STAR-K all_liquor listing, item block item-VQX2LJYA (imported row index 1273)",2026-08-11,verified_against_current_official_source
STARK-item-W1VU1LS3,STAR-K,Beer,Jailbreak Brewing Co.,Doppelbock,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-W1VU1LS3,"STAR-K all_liquor listing, item block item-W1VU1LS3 (imported row index 1274)",2026-08-11,verified_against_current_official_source
STARK-item-XATOFNMU,STAR-K,Beer,Jailbreak Brewing Co.,Dusk Till Dawn - Espresso Imperial Stout,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XATOFNMU,"STAR-K all_liquor listing, item block item-XATOFNMU (imported row index 1275)",2026-08-11,verified_against_current_official_source
STARK-item-ZKRHUPGM,STAR-K,Beer,Jailbreak Brewing Co.,Easy Ryeder Rye Ale,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZKRHUPGM,"STAR-K all_liquor listing, item block item-ZKRHUPGM (imported row index 1276)",2026-08-11,verified_against_current_official_source
STARK-item-1UOA0QAE,STAR-K,Beer,Jailbreak Brewing Co.,English Brown Ale,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1UOA0QAE,"STAR-K all_liquor listing, item block item-1UOA0QAE (imported row index 1277)",2026-08-11,verified_against_current_official_source
STARK-item-25M5OS47,STAR-K,Beer,Jailbreak Brewing Co.,Ephemeral,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-25M5OS47,"STAR-K all_liquor listing, item block item-25M5OS47 (imported row index 1278)",2026-08-11,verified_against_current_official_source
STARK-item-4EKX4UXY,STAR-K,Beer,Jailbreak Brewing Co.,FedHead,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4EKX4UXY,"STAR-K all_liquor listing, item block item-4EKX4UXY (imported row index 1279)",2026-08-11,verified_against_current_official_source
STARK-item-R2PY34VQ,STAR-K,Beer,Jailbreak Brewing Co.,Feed the Monkey,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-R2PY34VQ,"STAR-K all_liquor listing, item block item-R2PY34VQ (imported row index 1280)",2026-08-11,verified_against_current_official_source
STARK-item-SBNSH6PI,STAR-K,Beer,Jailbreak Brewing Co.,Fickle Love,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SBNSH6PI,"STAR-K all_liquor listing, item block item-SBNSH6PI (imported row index 1281)",2026-08-11,verified_against_current_official_source
STARK-item-ULLLW8IA,STAR-K,Beer,Jailbreak Brewing Co.,Flavor of f the Month,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ULLLW8IA,"STAR-K all_liquor listing, item block item-ULLLW8IA (imported row index 1282)",2026-08-11,verified_against_current_official_source
STARK-item-VVJEB9C3,STAR-K,Beer,Jailbreak Brewing Co.,Forbidden,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VVJEB9C3,"STAR-K all_liquor listing, item block item-VVJEB9C3 (imported row index 1283)",2026-08-11,verified_against_current_official_source
STARK-item-W6G9QA7U,STAR-K,Beer,Jailbreak Brewing Co.,Funk Sway,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-W6G9QA7U,"STAR-K all_liquor listing, item block item-W6G9QA7U (imported row index 1284)",2026-08-11,verified_against_current_official_source
STARK-item-YFE26C1M,STAR-K,Beer,Jailbreak Brewing Co.,Garde de Faith,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YFE26C1M,"STAR-K all_liquor listing, item block item-YFE26C1M (imported row index 1285)",2026-08-11,verified_against_current_official_source
STARK-item-ZOCVLEUE,STAR-K,Beer,Jailbreak Brewing Co.,Gnarles Barley,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZOCVLEUE,"STAR-K all_liquor listing, item block item-ZOCVLEUE (imported row index 1286)",2026-08-11,verified_against_current_official_source
STARK-item-1YAO1GN7,STAR-K,Beer,Jailbreak Brewing Co.,Goldie Hon,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1YAO1GN7,"STAR-K all_liquor listing, item block item-1YAO1GN7 (imported row index 1287)",2026-08-11,verified_against_current_official_source
STARK-item-299IFIHY,STAR-K,Beer,Jailbreak Brewing Co.,Goldie Hon,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-299IFIHY,"STAR-K all_liquor listing, item block item-299IFIHY (imported row index 1288)",2026-08-11,verified_against_current_official_source
STARK-item-4I6BUJBQ,STAR-K,Beer,Jailbreak Brewing Co.,Grumpy Old Men Amber Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4I6BUJBQ,"STAR-K all_liquor listing, item block item-4I6BUJBQ (imported row index 1289)",2026-08-11,verified_against_current_official_source
STARK-item-R6ACTS0I,STAR-K,Beer,Jailbreak Brewing Co.,Helles Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-R6ACTS0I,"STAR-K all_liquor listing, item block item-R6ACTS0I (imported row index 1290)",2026-08-11,verified_against_current_official_source
STARK-item-TF969U3A,STAR-K,Beer,Jailbreak Brewing Co.,Hey Porter,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TF969U3A,"STAR-K all_liquor listing, item block item-TF969U3A (imported row index 1291)",2026-08-11,verified_against_current_official_source
STARK-item-UP7ZNWW3,STAR-K,Beer,Jailbreak Brewing Co.,Hey Porter,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UP7ZNWW3,"STAR-K all_liquor listing, item block item-UP7ZNWW3 (imported row index 1292)",2026-08-11,verified_against_current_official_source
STARK-item-VZ5S3YQU,STAR-K,Beer,Jailbreak Brewing Co.,Imperial Welcome to Scoville,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-VZ5S3YQU,"STAR-K all_liquor listing, item block item-VZ5S3YQU (imported row index 1293)",2026-08-11,verified_against_current_official_source
STARK-item-W03MH1KM,STAR-K,Beer,Jailbreak Brewing Co.,Into the Dark,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-W03MH1KM,"STAR-K all_liquor listing, item block item-W03MH1KM (imported row index 1294)",2026-08-11,verified_against_current_official_source
STARK-item-14V3Q62Y,STAR-K,Beer,Jailbreak Brewing Co.,Italian Pilsner,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-14V3Q62Y,"STAR-K all_liquor listing, item block item-14V3Q62Y (imported row index 1295)",2026-08-11,verified_against_current_official_source
STARK-item-ZTX9B487,STAR-K,Beer,Jailbreak Brewing Co.,It’s Christmas Dammit,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZTX9B487,"STAR-K all_liquor listing, item block item-ZTX9B487 (imported row index 1296)",2026-08-11,verified_against_current_official_source
STARK-item-YJ1FW3EE,STAR-K,Beer,Jailbreak Brewing Co.,It’s a Hazy IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YJ1FW3EE,"STAR-K all_liquor listing, item block item-YJ1FW3EE (imported row index 1297)",2026-08-11,verified_against_current_official_source
STARK-item-2DTV68VQ,STAR-K,Beer,Jailbreak Brewing Co.,Kavorka,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-2DTV68VQ,"STAR-K all_liquor listing, item block item-2DTV68VQ (imported row index 1298)",2026-08-11,verified_against_current_official_source
STARK-item-4NRPK0PI,STAR-K,Beer,Jailbreak Brewing Co.,Lack of Clarity,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4NRPK0PI,"STAR-K all_liquor listing, item block item-4NRPK0PI (imported row index 1299)",2026-08-11,verified_against_current_official_source
STARK-item-RAWQKIMA,STAR-K,Beer,Jailbreak Brewing Co.,Laurel Hearty,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-RAWQKIMA,"STAR-K all_liquor listing, item block item-RAWQKIMA (imported row index 1300)",2026-08-11,verified_against_current_official_source
STARK-item-TKUJZKG3,STAR-K,Beer,Jailbreak Brewing Co.,Lemon Drop'd,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TKUJZKG3,"STAR-K all_liquor listing, item block item-TKUJZKG3 (imported row index 1301)",2026-08-11,verified_against_current_official_source
STARK-item-UURDELAU,STAR-K,Beer,Jailbreak Brewing Co.,Lesser Jesus Pale Ale,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UURDELAU,"STAR-K all_liquor listing, item block item-UURDELAU (imported row index 1302)",2026-08-11,verified_against_current_official_source
STARK-item-V5P7TN5M,STAR-K,Beer,Jailbreak Brewing Co.,Live Free Ukrainian Imperial Stout,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-V5P7TN5M,"STAR-K all_liquor listing, item block item-V5P7TN5M (imported row index 1303)",2026-08-11,verified_against_current_official_source
STARK-item-XENZ9PYE,STAR-K,Beer,Jailbreak Brewing Co.,Made Wit Basil,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XENZ9PYE,"STAR-K all_liquor listing, item block item-XENZ9PYE (imported row index 1304)",2026-08-11,verified_against_current_official_source
STARK-item-YOLTNRR7,STAR-K,Beer,Jailbreak Brewing Co.,Maibock,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YOLTNRR7,"STAR-K all_liquor listing, item block item-YOLTNRR7 (imported row index 1305)",2026-08-11,verified_against_current_official_source
STARK-item-ZYJM3TLY,STAR-K,Beer,Jailbreak Brewing Co.,Mango Hazy,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-ZYJM3TLY,"STAR-K all_liquor listing, item block item-ZYJM3TLY (imported row index 1306)",2026-08-11,verified_against_current_official_source
STARK-item-19HGHVFQ,STAR-K,Beer,Jailbreak Brewing Co.,Munich Dunkel Lager,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-19HGHVFQ,"STAR-K all_liquor listing, item block item-19HGHVFQ (imported row index 1307)",2026-08-11,verified_against_current_official_source
STARK-item-3IE0WW0I,STAR-K,Beer,Jailbreak Brewing Co.,Muscles from Brussels,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3IE0WW0I,"STAR-K all_liquor listing, item block item-3IE0WW0I (imported row index 1308)",2026-08-11,verified_against_current_official_source
STARK-item-4RC3BY3A,STAR-K,Beer,Jailbreak Brewing Co.,My Ruca,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4RC3BY3A,"STAR-K all_liquor listing, item block item-4RC3BY3A (imported row index 1309)",2026-08-11,verified_against_current_official_source
STARK-item-SFH4A813,STAR-K,Beer,Jailbreak Brewing Co.,New England IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SFH4A813,"STAR-K all_liquor listing, item block item-SFH4A813 (imported row index 1310)",2026-08-11,verified_against_current_official_source
STARK-item-TPFXP0UU,STAR-K,Beer,Jailbreak Brewing Co.,Oktoberfest,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TPFXP0UU,"STAR-K all_liquor listing, item block item-TPFXP0UU (imported row index 1311)",2026-08-11,verified_against_current_official_source
STARK-item-UYDQ5BOM,STAR-K,Beer,Jailbreak Brewing Co.,Original Golden,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UYDQ5BOM,"STAR-K all_liquor listing, item block item-UYDQ5BOM (imported row index 1312)",2026-08-11,verified_against_current_official_source
STARK-item-V9BKJDIE,STAR-K,Beer,Jailbreak Brewing Co.,Over the Line,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-V9BKJDIE,"STAR-K all_liquor listing, item block item-V9BKJDIE (imported row index 1313)",2026-08-11,verified_against_current_official_source
STARK-item-XI9DZEB7,STAR-K,Beer,Jailbreak Brewing Co.,Poor Righteous,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XI9DZEB7,"STAR-K all_liquor listing, item block item-XI9DZEB7 (imported row index 1314)",2026-08-11,verified_against_current_official_source
STARK-item-YS78EG6Y,STAR-K,Beer,Jailbreak Brewing Co.,Poor Righteous IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YS78EG6Y,"STAR-K all_liquor listing, item block item-YS78EG6Y (imported row index 1315)",2026-08-11,verified_against_current_official_source
STARK-item-Z351TIZQ,STAR-K,Beer,Jailbreak Brewing Co.,Real Big IPA,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Z351TIZQ,"STAR-K all_liquor listing, item block item-Z351TIZQ (imported row index 1316)",2026-08-11,verified_against_current_official_source
STARK-item-1C3T9KTI,STAR-K,Beer,Jailbreak Brewing Co.,Redaction,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-1C3T9KTI,"STAR-K all_liquor listing, item block item-1C3T9KTI (imported row index 1317)",2026-08-11,verified_against_current_official_source
STARK-item-3M1NNMMA,STAR-K,Beer,Jailbreak Brewing Co.,Ryemin & Stealin,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-3M1NNMMA,"STAR-K all_liquor listing, item block item-3M1NNMMA (imported row index 1318)",2026-08-11,verified_against_current_official_source
STARK-item-4WYG3OG3,STAR-K,Beer,Jailbreak Brewing Co.,Sister Roberta,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-4WYG3OG3,"STAR-K all_liquor listing, item block item-4WYG3OG3 (imported row index 1319)",2026-08-11,verified_against_current_official_source
STARK-item-Q63HSZMU,STAR-K,Beer,Jailbreak Brewing Co.,Sled Head,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Q63HSZMU,"STAR-K all_liquor listing, item block item-Q63HSZMU (imported row index 1320)",2026-08-11,verified_against_current_official_source
STARK-item-SFZA82GM,STAR-K,Beer,Jailbreak Brewing Co.,Slow and Low,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-SFZA82GM,"STAR-K all_liquor listing, item block item-SFZA82GM (imported row index 1321)",2026-08-11,verified_against_current_official_source
STARK-item-V0TRG7XY,STAR-K,Beer,Jailbreak Brewing Co.,Smoked Porter,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-V0TRG7XY,"STAR-K all_liquor listing, item block item-V0TRG7XY (imported row index 1322)",2026-08-11,verified_against_current_official_source
STARK-item-XJRKV9RQ,STAR-K,Beer,Jailbreak Brewing Co.,Smokehouse 54 Amber Ale,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-XJRKV9RQ,"STAR-K all_liquor listing, item block item-XJRKV9RQ (imported row index 1323)",2026-08-11,verified_against_current_official_source
STARK-item-TPX5M3AE,STAR-K,Beer,Jailbreak Brewing Co.,Smoke on the Port,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-TPX5M3AE,"STAR-K all_liquor listing, item block item-TPX5M3AE (imported row index 1324)",2026-08-11,verified_against_current_official_source
STARK-item-UZVX2547,STAR-K,Beer,Jailbreak Brewing Co.,Smoke on the Waterfront,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-UZVX2547,"STAR-K all_liquor listing, item block item-UZVX2547 (imported row index 1325)",2026-08-11,verified_against_current_official_source
STARK-item-YTODAALI,STAR-K,Beer,Jailbreak Brewing Co.,So Much for a Dry Summer,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-YTODAALI,"STAR-K all_liquor listing, item block item-YTODAALI (imported row index 1326)",2026-08-11,verified_against_current_official_source
STARK-item-Z4M8PCEA,STAR-K,Beer,Jailbreak Brewing Co.,Southern Cross,Approved,STAR-K,True,,no_evidence,False,True,False,False,,STAR-K approves this beer and records it as Certified By STAR-K.,https://www.star-k.org/resource/list/W56J90P5/all_liquor#item-Z4M8PCEA,"STAR-K all_liquor listing, item block item-Z4M8PCEA (imported row index 1327)",2026-08-11,verified_against_current_official_source
